id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season
14536,New in Town,New in Town,8000000,29010817,97,"[{""id"": 35, ""name"": ""Comedy""}]",2009-01-30,2009,Jan,5.2,99,13.987772,1040000000,3771406210,NA,1,Other
1359,American Psycho,American Psycho,7000000,34266564,102,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2000-04-13,2000,Apr,7.3,2066,45.310443,910000000,4454653320,NA,4,Easter/Spring
9962,The Good Girl,The Good Girl,8000000,16856124,93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-01-12,2002,Jan,6.1,181,9.799177,1040000000,2191296120,NA,1,Other
15049,Bon Cop Bad Cop,Bon Cop Bad Cop,8000000,12671300,116,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2006-07-06,2006,Jul,6.5,42,5.069095,1040000000,1647269000,NA,7,MidYear/Holidays
22821,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,8000000,10629321,118,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2009-11-24,2009,Nov,5.9,261,13.517017,1040000000,1381811730,NA,11,Other
37735,Easy A,Easy A,8000000,74952305,92,"[{""id"": 35, ""name"": ""Comedy""}]",2010-09-10,2010,Sep,6.7,2210,45.395839,1040000000,9743799650,NA,9,Other
10873,Shadow of the Vampire,Shadow of the Vampire,8000000,8279017,92,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2000-05-15,2000,May,6.6,148,5.93923,1040000000,1076272210,NA,5,Other
51588,Prom,Prom,8000000,10130000,104,"[{""id"": 35, ""name"": ""Comedy""}]",2011-04-29,2011,Apr,5.7,134,11.837067,1040000000,1316900000,NA,4,Easter/Spring
291270,Anomalisa,Anomalisa,8000000,5659286,90,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2015-12-30,2015,Dec,7,459,21.024346,1040000000,735707180,NA,12,Christmas
44009,Another Year,Another Year,8000000,18124262,129,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-11-05,2010,Nov,7,97,7.235794,1040000000,2356154060,NA,11,Other
13154,Showdown in Little Tokyo,Showdown in Little Tokyo,8000000,2275557,79,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1991-08-23,1991,Aug,5.7,95,8.403859,1040000000,295822410,NA,8,MidYear/Holidays
43923,It's Kind of a Funny Story,It's Kind of a Funny Story,8000000,6491240,101,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-07-06,2010,Jul,6.9,672,13.143045,1040000000,843861200,NA,7,MidYear/Holidays
26306,Prefontaine,Prefontaine,8000000,589304,106,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1997-01-24,1997,Jan,6.7,21,8.717235,1040000000,76609520,NA,1,Other
198277,Begin Again,Begin Again,8000000,63464861,104,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2013-09-07,2013,Sep,7.3,1254,35.735689,1040000000,8250431930,NA,9,Other
7870,Down in the Valley,Down in the Valley,8000000,852872,112,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-05-13,2005,May,5.9,63,7.433574,1040000000,110873360,NA,5,Other
13072,Brooklyn Rules,Brooklyn Rules,8000000,458232,99,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2007-04-30,2007,Apr,5.8,18,4.090382,1040000000,59570160,NA,4,Easter/Spring
10288,Fido,Fido,8000000,426224,91,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",2006-09-07,2006,Sep,6.6,135,5.244518,1040000000,55409120,NA,9,Other
44147,Wild Target,Wild Target,8000000,3453043,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2010-06-17,2010,Jun,6.4,215,10.791954,1040000000,448895590,NA,6,MidYear/Holidays
13197,10th & Wolf,10th & Wolf,8000000,143451,107,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2006-02-19,2006,Feb,6.3,24,3.942464,1040000000,18648630,NA,2,Other
251321,Aloft,Aloft,8000000,53086,112,"[{""id"": 18, ""name"": ""Drama""}]",2014-02-12,2014,Feb,5.1,41,6.500835,1040000000,6901180,NA,2,Other
149,Akira,アキラ,8000000,553171,124,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}]",1988-07-16,1988,Jul,7.8,773,39.338097,1040000000,71912230,NA,7,MidYear/Holidays
10425,The Death and Life of Bobby Z,The Death and Life of Bobby Z,22000000,413454,97,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2007-07-23,2007,Jul,5.8,103,12.893219,2860000000,53749020,NA,7,MidYear/Holidays
49081,The Rocket: The Legend of Rocket Richard,Maurice Richard,8000000,2019009,124,"[{""id"": 18, ""name"": ""Drama""}]",2005-10-25,2005,Oct,6.1,17,0.983484,1040000000,262471170,NA,10,Other
302,Swimming Pool,Swimming Pool,7800000,22441323,102,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2003-05-18,2003,May,6.4,153,11.000654,1014000000,2917371990,NA,5,Other
403,Driving Miss Daisy,Driving Miss Daisy,7500000,145793296,99,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1989-12-13,1989,Dec,7,350,19.585801,975000000,18953128480,NA,12,Christmas
33542,Rumble in the Bronx,紅番區,7500000,32392047,91,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1995-01-30,1995,Jan,6.5,240,17.318839,975000000,4210966110,NA,1,Other
9388,Thank You for Smoking,Thank You for Smoking,6500000,24793509,92,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2005-09-05,2005,Sep,7.1,664,29.01153,845000000,3223156170,NA,9,Other
1691,Hostel: Part II,Hostel: Part II,10200000,35619521,93,"[{""id"": 27, ""name"": ""Horror""}]",2007-06-08,2007,Jun,5.6,453,20.745052,1326000000,4630537730,NA,6,MidYear/Holidays
24684,An Education,An Education,7500000,26096852,100,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-10-29,2009,Oct,6.8,409,16.990308,975000000,3392590760,NA,10,Other
2610,Shopgirl,Shopgirl,10284523,11588205,104,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-10-21,2005,Oct,5.7,75,4.820166,1336987990,1506466650,NA,10,Other
11022,Narc,Narc,6500000,12633747,105,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2002-01-14,2002,Jan,6.8,142,8.526635,845000000,1642387110,NA,1,Other
34341,Men with Brooms,Men with Brooms,7500000,4245870,102,"[{""id"": 35, ""name"": ""Comedy""}]",2002-09-20,2002,Sep,4.5,7,1.369528,975000000,551963100,NA,9,Other
36046,The Work and the Glory,The Work and the Glory,7500000,3347647,110,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-11-24,2004,Nov,6.1,7,0.571663,975000000,435194110,NA,11,Other
12569,Extract,Extract,8000000,10848783,92,"[{""id"": 35, ""name"": ""Comedy""}]",2009-09-03,2009,Sep,5.7,192,14.652342,1040000000,1410341790,NA,9,Other
73873,Albert Nobbs,Albert Nobbs,8000000,5634828,113,"[{""id"": 18, ""name"": ""Drama""}]",2011-12-21,2011,Dec,6.2,132,7.802245,1040000000,732527640,NA,12,Christmas
7735,The Wave,Die Welle,7500000,19000000,107,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2008-03-11,2008,Mar,7.5,841,25.281197,975000000,2470000000,NA,3,Easter/Spring
301365,The Neon Demon,The Neon Demon,7000000,1333124,117,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2016-06-08,2016,Jun,6.4,887,38.150787,910000000,173306120,NA,6,MidYear/Holidays
25941,Harry Brown,Harry Brown,7300000,10329747,103,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",2009-11-11,2009,Nov,6.7,348,16.829837,949000000,1342867110,NA,11,Other
7326,Juno,Juno,7500000,231411584,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2007-12-05,2007,Dec,7,2244,19.782725,975000000,30083505920,NA,12,Christmas
681,Diamonds Are Forever,Diamonds Are Forever,7200000,116019547,120,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1971-12-13,1971,Dec,6.3,553,34.634181,936000000,15082541110,NA,12,Christmas
238,The Godfather,The Godfather,6000000,245066411,175,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1972-03-14,1972,Mar,8.4,5893,143.659698,780000000,31858633430,NA,3,Easter/Spring
535,Flashdance,Flashdance,4000000,92921203,95,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1983-04-14,1983,Apr,6.1,302,18.422323,520000000,12079756390,NA,4,Easter/Spring
19913,(500) Days of Summer,(500) Days of Summer,7500000,60722734,95,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-07-17,2009,Jul,7.2,2904,45.610993,975000000,7893955420,NA,7,MidYear/Holidays
713,The Piano,The Piano,7000000,116700000,121,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1993-05-19,1993,May,7.1,281,17.681707,910000000,15171000000,NA,5,Other
77930,Magic Mike,Magic Mike,7000000,167221571,110,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2012-06-28,2012,Jun,6.1,1040,35.897151,910000000,21738804230,NA,6,MidYear/Holidays
253,Live and Let Die,Live and Let Die,7000000,161777836,121,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1973-07-05,1973,Jul,6.4,533,30.465138,910000000,21031118680,NA,7,MidYear/Holidays
57119,Jumping the Broom,Jumping the Broom,6600000,37710610,112,"[{""id"": 35, ""name"": ""Comedy""}]",2011-05-06,2011,May,6,56,4.492455,858000000,4902379300,NA,5,Other
3291,"Good Night, and Good Luck.","Good Night, and Good Luck.",7000000,54600000,93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2005-09-16,2005,Sep,6.8,273,17.717681,910000000,7098000000,NA,9,Other
398,Capote,Capote,7000000,49084830,114,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2005-09-30,2005,Sep,6.8,384,17.434862,910000000,6381027900,NA,9,Other
8068,Desperado,Desperado,7000000,25405445,104,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1995-08-25,1995,Aug,6.8,881,25.511217,910000000,3302707850,NA,8,MidYear/Holidays
10803,Logan's Run,Logan's Run,9000000,25000000,119,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",1976-06-23,1976,Jun,6.6,269,12.268143,1170000000,3250000000,NA,6,MidYear/Holidays
682,The Man with the Golden Gun,The Man with the Golden Gun,7000000,97572000,125,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1974-12-01,1974,Dec,6.3,524,30.214716,910000000,12684360000,NA,12,Christmas
10117,Action Jackson,Action Jackson,7000000,20256975,96,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1988-02-12,1988,Feb,4.9,50,6.872784,910000000,2633406750,NA,2,Other
79316,Devil's Due,Devil's Due,7000000,36433975,89,"[{""id"": 27, ""name"": ""Horror""}]",2014-01-08,2014,Jan,4.4,216,14.741589,910000000,4736416750,NA,1,Other
2074,Flirting with Disaster,Flirting with Disaster,7000000,14702438,92,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1996-03-22,1996,Mar,6.3,66,5.500324,910000000,1911316940,NA,3,Easter/Spring
308639,Dope,Dope,700000,17986781,103,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2015-06-19,2015,Jun,7.2,691,29.761163,91000000,2338281530,NA,6,MidYear/Holidays
22314,In Too Deep,In Too Deep,7000000,14011454,97,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1999-08-25,1999,Aug,6.2,17,2.772178,910000000,1821489020,NA,8,MidYear/Holidays
2662,House of 1000 Corpses,House of 1000 Corpses,7000000,16829545,89,"[{""id"": 27, ""name"": ""Horror""}]",2003-04-11,2003,Apr,6,306,19.301432,910000000,2187840850,NA,4,Easter/Spring
12573,A Serious Man,A Serious Man,7000000,31430334,105,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2009-10-02,2009,Oct,6.6,483,23.612409,910000000,4085943420,NA,10,Other
241771,Beyond the Lights,Beyond the Lights,7000000,14618727,116,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2014-09-10,2014,Sep,7,139,8.079046,910000000,1900434510,NA,9,Other
11051,The Last Temptation of Christ,The Last Temptation of Christ,7000000,8373585,164,"[{""id"": 18, ""name"": ""Drama""}]",1988-08-12,1988,Aug,7,201,14.672151,910000000,1088566050,NA,8,MidYear/Holidays
14578,Outside Providence,Outside Providence,7000000,7292175,96,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1999-08-16,1999,Aug,5.6,30,2.627232,910000000,947982750,NA,8,MidYear/Holidays
13006,Split Second,Split Second,7,5,90,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",1992-05-01,1992,May,5.7,63,4.857028,910,650,NA,5,Other
16651,The Other Side of Heaven,The Other Side of Heaven,7000000,4720371,113,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2001-04-12,2001,Apr,6.7,14,2.206097,910000000,613648230,NA,4,Easter/Spring
4251,Veer-Zaara,Veer-Zaara,7000000,29385320,192,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-11-12,2004,Nov,7.4,64,3.721858,910000000,3820091600,NA,11,Other
14112,Auto Focus,Auto Focus,7000000,2062066,104,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2002-10-18,2002,Oct,6.1,56,7.051521,910000000,268068580,NA,10,Other
71859,We Need to Talk About Kevin,We Need to Talk About Kevin,7000000,6038942,112,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2011-09-28,2011,Sep,7.4,677,21.276864,910000000,785062460,NA,9,Other
33676,Losin' It,Losin' It,7000000,1246141,100,"[{""id"": 35, ""name"": ""Comedy""}]",1983-04-08,1983,Apr,4.5,31,2.550045,910000000,161998330,NA,4,Easter/Spring
30128,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,7000000,1429299,106,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2009-09-25,2009,Sep,5.7,20,7.155519,910000000,185808870,NA,9,Other
44835,Hesher,Hesher,7000000,382946,106,"[{""id"": 18, ""name"": ""Drama""}]",2010-01-22,2010,Jan,6.7,212,13.635828,910000000,49782980,NA,1,Other
306745,Freeheld,Freeheld,7000000,573335,103,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2015-10-02,2015,Oct,7.1,164,8.184588,910000000,74533550,NA,10,Other
47088,The Extra Man,The Extra Man,7000000,453079,108,"[{""id"": 35, ""name"": ""Comedy""}]",2010-08-01,2010,Aug,5.9,29,2.26778,910000000,58900270,NA,8,MidYear/Holidays
110402,Hard to Be a God,Трудно быть богом,7000000,1310673,170,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2013-02-27,2013,Feb,6.7,41,3.120016,910000000,170387490,NA,2,Other
27004,Ca$h,Ca$h,7000000,46488,108,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",2010-01-01,2010,Jan,6,73,8.207425,910000000,6043440,NA,1,Other
8374,The Boondock Saints,The Boondock Saints,6000000,30471,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1999-01-22,1999,Jan,7.2,837,34.917447,780000000,3961230,NA,1,Other
164372,The Snow Queen,Снежная королева,7000000,12400000,76,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-10-11,2012,Oct,5.1,47,5.33861,910000000,1612000000,NA,10,Other
13001,Stargate: The Ark of Truth,Stargate: The Ark of Truth,7000000,8900000,97,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-03-11,2008,Mar,6.9,140,8.591387,910000000,1157000000,NA,3,Easter/Spring
9571,Dazed and Confused,Dazed and Confused,6900000,7993039,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1993-09-24,1993,Sep,7.4,583,26.181753,897000000,1039095070,NA,9,Other
82505,House at the End of the Street,House at the End of the Street,6900000,44287131,101,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-21,2012,Sep,5.6,555,25.613197,897000000,5757327030,NA,9,Other
46738,Incendies,Incendies,6800000,7103838,130,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-09-04,2010,Sep,7.9,479,21.285206,884000000,923498940,NA,9,Other
250546,Annabelle,Annabelle,6500000,255273813,99,"[{""id"": 27, ""name"": ""Horror""}]",2014-10-02,2014,Oct,5.6,1517,60.225219,845000000,33185595690,NA,10,Other
38415,Bran Nue Dae,Bran Nue Dae,7,7,82,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",2009-08-09,2009,Aug,5.2,6,0.050456,910,910,NA,8,MidYear/Holidays
650,Boyz n the Hood,Boyz n the Hood,6500000,57504069,112,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1991-07-12,1991,Jul,7.4,364,17.705671,845000000,7475528970,NA,7,MidYear/Holidays
16620,La Bamba,La Bamba,6500000,54215416,108,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1987-07-24,1987,Jul,6.8,116,6.847099,845000000,7048004080,NA,7,MidYear/Holidays
11033,Dressed to Kill,Dressed to Kill,6500000,31899000,105,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1980-06-25,1980,Jun,6.8,157,11.208769,845000000,4146870000,NA,6,MidYear/Holidays
9430,Go,Go,6500000,28451622,98,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1999-04-09,1999,Apr,7,196,11.142389,845000000,3698710860,NA,4,Easter/Spring
8998,Friends with Money,Friends with Money,6500000,13368437,88,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-07,2006,Sep,5.1,128,11.885221,845000000,1737896810,NA,9,Other
10514,The Andromeda Strain,The Andromeda Strain,6500000,12376563,131,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1971-03-12,1971,Mar,7,190,12.524953,845000000,1608953190,NA,3,Easter/Spring
76025,Shame,Shame,6500000,17693675,100,"[{""id"": 18, ""name"": ""Drama""}]",2011-10-02,2011,Oct,7,875,40.688426,845000000,2300177750,NA,10,Other
4836,Layer Cake,Layer Cake,6500000,11850214,105,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2004-09-30,2004,Sep,7,559,24.0034,845000000,1540527820,NA,9,Other
14631,The Work and the Glory II: American Zion,The Work and the Glory II: American Zion,6500000,2025032,100,"[{""id"": 18, ""name"": ""Drama""}]",2005-10-21,2005,Oct,8,6,2.639106,845000000,263254160,NA,10,Other
87499,The East,The East,6500000,2401510,116,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-05-31,2013,May,6.5,305,16.574756,845000000,312196300,NA,5,Other
18923,A Home at the End of the World,A Home at the End of the World,6500000,1548955,96,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2004-07-23,2004,Jul,6.8,45,5.483531,845000000,201364150,NA,7,MidYear/Holidays
28089,The Messenger,The Messenger,6500000,1521261,113,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2009-11-13,2009,Nov,7.1,119,8.432401,845000000,197763930,NA,11,Other
218,The Terminator,The Terminator,6400000,78371200,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1984-10-26,1984,Oct,7.3,4128,74.234793,832000000,10188256000,NA,10,Other
338,"Good bye, Lenin!","Good bye, Lenin!",4800000,79384880,121,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2003-02-09,2003,Feb,7.4,586,11.086001,624000000,10320034400,NA,2,Other
10925,The Return of the Living Dead,The Return of the Living Dead,4000000,14237000,91,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1985-05-15,1985,May,7.3,267,14.961629,520000000,1850810000,NA,5,Other
2293,Mallrats,Mallrats,6000000,2122561,94,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1995-10-20,1995,Oct,6.8,392,16.139771,780000000,275932930,NA,10,Other
621,Grease,Grease,6000000,181813770,110,"[{""id"": 10749, ""name"": ""Romance""}]",1978-07-07,1978,Jul,7.2,1581,67.608041,780000000,23635790100,NA,7,MidYear/Holidays
792,Platoon,Platoon,6000000,138530565,120,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",1986-12-18,1986,Dec,7.5,1205,49.802914,780000000,18008973450,NA,12,Christmas
1777,Fahrenheit 9/11,Fahrenheit 9/11,6000000,119114517,122,"[{""id"": 99, ""name"": ""Documentary""}]",2004-06-25,2004,Jun,6.8,397,16.20985,780000000,15484887210,NA,6,MidYear/Holidays
642,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,6000000,102308889,110,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",1969-09-23,1969,Sep,7.4,650,24.499996,780000000,13300155570,NA,9,Other
433,Mary Poppins,Mary Poppins,6000000,102272727,139,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1964-08-27,1964,Aug,7.4,1183,59.961523,780000000,13295454510,NA,8,MidYear/Holidays
1725,West Side Story,West Side Story,6000000,43656822,152,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1961-10-18,1961,Oct,7,389,23.431117,780000000,5675386860,NA,10,Other
11977,Caddyshack,Caddyshack,6000000,39846344,98,"[{""id"": 35, ""name"": ""Comedy""}]",1980-07-25,1980,Jul,6.6,365,15.929648,780000000,5180024720,NA,7,MidYear/Holidays
16158,The Wood,The Wood,6000000,25059640,106,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-07-16,1999,Jul,7.1,34,5.537646,780000000,3257753200,NA,7,MidYear/Holidays
629,The Usual Suspects,The Usual Suspects,6000000,23341568,106,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1995-07-19,1995,Jul,8.1,3254,64.025031,780000000,3034403840,NA,7,MidYear/Holidays
10160,A Nightmare on Elm Street 5: The Dream Child,A Nightmare on Elm Street 5: The Dream Child,8000000,22168359,89,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1989-08-11,1989,Aug,5.5,245,12.654051,1040000000,2881886670,NA,8,MidYear/Holidays
11452,National Lampoon’s Van Wilder,National Lampoon’s Van Wilder,5000000,38275483,92,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-03-29,2002,Mar,5.9,858,35.108498,650000000,4975812790,NA,3,Easter/Spring
