id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season,weight,simulated_local_interest,simulated_expected_revenue_ksh
34769,Defendor,Defendor,3500000,44462,101,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2009-09-12,2009,Sep,6.5,195,8.45342,455000000,5780060,NA,9,Other,1,31.404542261118145,2229853
35032,The Pirate,The Pirate,3700000,2956000,102,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1948-06-11,1948,Jun,6.6,17,0.90522,481000000,384280000,NA,6,MidYear/Holidays,1,19.753041710444986,108822478
8618,The History Boys,The History Boys,4000000,13401952,109,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2006-10-02,2006,Oct,6.6,66,3.771652,520000000,1742253760,NA,10,Other,1,19.381130877671062,486686333
3116,Midnight Cowboy,Midnight Cowboy,3600000,44785053,113,"[{""id"": 18, ""name"": ""Drama""}]",1969-05-25,1969,May,7.4,299,21.119209,468000000,5822056890,NA,5,Other,1,36.65979531202206,2462911586
9427,The Full Monty,The Full Monty,3500000,257850122,91,"[{""id"": 35, ""name"": ""Comedy""}]",1997-08-13,1997,Aug,6.8,363,17.002623,455000000,33520515860,NA,8,MidYear/Holidays,1,38.92438588357005,14672752377
813,Airplane!,Airplane!,3500000,83453539,88,"[{""id"": 35, ""name"": ""Comedy""}]",1980-07-02,1980,Jul,7.1,1074,46.116885,455000000,10848960070,NA,7,MidYear/Holidays,1,65.46259537143469,6150919100
10634,Friday,Friday,3500000,28215918,91,"[{""id"": 35, ""name"": ""Comedy""}]",1995-04-26,1995,Apr,7,503,25.5748,455000000,3668069340,NA,4,Easter/Spring,1,43.50769373256266,1706696327
9516,Menace II Society,Menace II Society,3500000,27900000,97,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1993-05-26,1993,May,7.2,173,3.418871,455000000,3627000000,NA,5,Other,1,27.25462210519305,1279567639
16288,Creepshow 2,Creepshow 2,3500000,14000000,92,"[{""id"": 27, ""name"": ""Horror""}]",1987-05-01,1987,May,5.9,129,10.729884,455000000,1820000000,NA,5,Other,1,26.206114355631563,625870096
23330,The Ballad of Cable Hogue,The Ballad of Cable Hogue,3716946,5000000,121,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",1970-05-13,1970,May,6.9,47,2.676535,483202980,650000000,NA,5,Other,1,23.876831004489066,210078585
18900,In Cold Blood,In Cold Blood,3500000,13007551,134,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1967-12-14,1967,Dec,7.4,82,7.821438,455000000,1690981630,NA,12,Christmas,1,23.330182674921037,537990073
27029,The Nun's Story,The Nun's Story,3500000,12800000,149,"[{""id"": 18, ""name"": ""Drama""}]",1959-06-18,1959,Jun,7.4,46,3.281509,455000000,1664000000,NA,6,MidYear/Holidays,1,19.24339165150413,462441295
26268,Harper,Harper,3500000,12000000,121,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",1966-02-23,1966,Feb,6.2,35,2.938973,455000000,1560000000,NA,2,Other,1,18.71049891207996,424802305
573,Frenzy,Frenzy,3500000,12600000,116,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1972-05-25,1972,May,7.1,158,10.219942,455000000,1638000000,NA,5,Other,1,32.0034474111667,639261501
310131,The Witch,The Witch,3500000,40423945,92,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",2016-02-19,2016,Feb,6.3,1434,50.319662,455000000,5255112850,NA,2,Other,1,65.79462811010283,2985960586
11363,She's the One,She's the One,3500000,9482579,96,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1996-08-26,1996,Aug,5.7,70,8.406025,455000000,1232735270,NA,8,MidYear/Holidays,1,26.72545124049261,429393452
3033,Gods and Monsters,Gods and Monsters,10000000,6451628,105,"[{""id"": 18, ""name"": ""Drama""}]",1998-01-21,1998,Jan,6.8,81,5.588652,1300000000,838711640,NA,1,Other,1,21.017918194254158,248218662
25376,The Secret in Their Eyes,El secreto de sus ojos,2000000,33965843,129,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2009-08-13,2009,Aug,7.8,626,25.894065,260000000,4415559590,NA,8,MidYear/Holidays,1,50.68872023213148,2222881215
765,Evil Dead II,Evil Dead II,3600000,5923044,84,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",1987-03-13,1987,Mar,7.6,742,35.674774,468000000,769995720,NA,3,Easter/Spring,1,52.31006033750975,393690732
46146,Troll Hunter,Trolljegeren,3500000,4159678,103,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",2010-10-29,2010,Oct,6.7,583,12.982319,455000000,540758140,NA,10,Other,1,29.613061323212328,201141668
14256,Winter Passing,Winter Passing,3500000,113783,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2006-02-07,2006,Feb,6.7,28,3.643608,455000000,14791790,NA,2,Other,1,17.786724566445677,3881254
12535,High Anxiety,High Anxiety,3400000,31063038,94,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",1977-12-25,1977,Dec,6.5,84,5.690619,442000000,4038194940,NA,12,Christmas,1,27.937782240797816,1447541970
1667,March of the Penguins,La Marche de l'empereur,8000000,127392239,80,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",2005-01-26,2005,Jan,6.9,358,17.537154,1040000000,16560991070,NA,1,Other,1,39.32242250296184,7290647406
50839,Margin Call,Margin Call,3500000,19504039,107,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2011-09-28,2011,Sep,6.7,524,26.259389,455000000,2535525070,NA,9,Other,1,40.60302793847912,1136275438
13973,Choke,Choke,3000000,3830137,92,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2008-09-26,2008,Sep,6,127,11.637458,390000000,497917810,NA,9,Other,1,32.61961337425131,196586328
244786,Whiplash,Whiplash,3300000,13092000,105,"[{""id"": 18, ""name"": ""Drama""}]",2014-10-10,2014,Oct,8.3,4254,192.528841,429000000,1701960000,NA,10,Other,1,214.45285504809206,1380171075
598,City of God,Cidade de Deus,3300000,30641770,130,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2002-02-05,2002,Feb,8.1,1814,44.356711,429000000,3983430100,NA,2,Other,1,65.2568665841416,2255363817
11129,Human Traffic,Human Traffic,600000,4000000,99,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1999-06-04,1999,Jun,6.8,97,4.859873,78000000,520000000,NA,6,MidYear/Holidays,1,20.852897123739453,153042528
103663,The Hunt,Jagten,3800000,16800000,115,"[{""id"": 18, ""name"": ""Drama""}]",2012-08-28,2012,Aug,7.9,927,21.826888,494000000,2184000000,NA,8,MidYear/Holidays,1,44.56543492624882,1029244036
301748,The Opposite Sex,Opposite Sex,3300000,45000,96,"[{""id"": 35, ""name"": ""Comedy""}]",2014-11-08,2014,Nov,4.1,9,2.964785,429000000,5850000,NA,11,Other,1,14.43920871752113,1310838
108346,Dreaming of Joseph Lees,Dreaming of Joseph Lees,2000000,7,92,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",1999-10-29,1999,Oct,8,1,0.11615,260000000,910,NA,10,Other,1,19.4977960124217,255
805,Rosemary's Baby,Rosemary's Baby,3200000,33395426,136,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1968-06-12,1968,Jun,7.5,863,26.180367,416000000,4341405380,NA,6,MidYear/Holidays,1,49.514259354276035,2160107238
11697,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,3200000,8000000,123,"[{""id"": 37, ""name"": ""Western""}]",1962-04-22,1962,Apr,7.4,265,11.735287,416000000,1040000000,NA,4,Easter/Spring,1,27.11262028314498,365661613
55347,Beginners,Beginners,3200000,5332926,105,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2010-09-11,2010,Sep,6.8,347,11.933449,416000000,693280380,NA,9,Other,1,30.211984379935053,261125269
8469,Animal House,Animal House,2700000,141000000,109,"[{""id"": 35, ""name"": ""Comedy""}]",1978-07-27,1978,Jul,7,418,17.332585,351000000,18330000000,NA,7,MidYear/Holidays,1,39.96459255324215,8142658803
658,Goldfinger,Goldfinger,2500000,124881062,110,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1964-09-17,1964,Sep,7.2,987,47.812466,325000000,16234538060,NA,9,Other,1,71.53863547218776,9555781960
1585,It's a Wonderful Life,It's a Wonderful Life,3180000,9644124,130,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1946-12-20,1946,Dec,8,1076,42.868495,413400000,1253736120,NA,12,Christmas,1,67.34224393026426,719514139
627,Trainspotting,Trainspotting,4000000,16491080,93,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1996-02-23,1996,Feb,7.8,2655,63.513324,520000000,2143840400,NA,2,Other,1,88.30682283217364,1368809799
41436,Paranormal Activity 2,Paranormal Activity 2,3000000,177512032,91,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2010-10-20,2010,Oct,5.7,722,22.789649,390000000,23076564160,NA,10,Other,1,35.26785166624913,9544756035
1430,Bowling for Columbine,Bowling for Columbine,4000000,35564473,120,"[{""id"": 99, ""name"": ""Documentary""}]",2002-10-09,2002,Oct,7.3,453,11.414843,520000000,4623381490,NA,10,Other,1,31.019324044597923,1770122996
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000,29999213,87,"[{""id"": 27, ""name"": ""Horror""}]",1985-10-31,1985,Oct,5.7,361,21.607228,390000000,3899897690,NA,10,Other,1,40.59084566114831,1747418782
11257,A Room with a View,A Room with a View,3000000,20966644,117,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1985-12-13,1985,Dec,6.9,156,7.961559,390000000,2725663720,NA,12,Christmas,1,26.879199239186587,952971141
158015,The Purge,The Purge,3000000,89328627,86,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2013-05-31,2013,May,6,2428,54.403033,390000000,11612721510,NA,5,Other,1,73.47571927360462,6910290304
82507,Sinister,Sinister,3000000,77712439,110,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",2012-03-29,2012,Mar,6.7,1573,41.045084,390000000,10102617070,NA,3,Easter/Spring,1,61.89943703542763,5588466982
20337,Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat,3000000,19184015,113,"[{""id"": 35, ""name"": ""Comedy""}]",2002-08-01,2002,Aug,5,1,0.295226,390000000,2493921950,NA,8,MidYear/Holidays,1,18.151803404309064,664240397
261,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,3000000,17570324,108,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1958-02-17,1958,Feb,7.6,165,16.553594,390000000,2284142120,NA,2,Other,1,37.29420002560639,975840927
1685,Beneath the Planet of the Apes,Beneath the Planet of the Apes,3000000,18999718,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1970-05-01,1970,May,6.2,361,24.393296,390000000,2469963340,NA,5,Other,1,44.773753162484525,1166879281
20737,Air Bud,Air Bud,3000000,23144499,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",1997-08-01,1997,Aug,5.3,106,11.241802,390000000,3008784870,NA,8,MidYear/Holidays,1,29.029198965455265,1105194229
10991,Pokémon: Spell of the Unknown,Pokémon 3: The Movie,16000000,68411275,93,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",2000-07-08,2000,Jul,5.9,137,9.18885,2080000000,8893465750,NA,7,MidYear/Holidays,1,24.291769729612767,2907967099
10225,Friday the 13th Part VI: Jason Lives,Friday the 13th Part VI: Jason Lives,3000000,19472057,86,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1986-08-01,1986,Aug,5.7,216,11.158167,390000000,2531367410,NA,8,MidYear/Holidays,1,29.34894134586361,936281598
826,The Bridge on the River Kwai,The Bridge on the River Kwai,3000000,33300000,161,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1957-10-02,1957,Oct,7.7,542,23.109959,390000000,4329000000,NA,10,Other,1,48.233274013106914,2125571455
34086,Spaced Invaders,Spaced Invaders,3000000,15369573,100,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",1990-04-27,1990,Apr,4.7,25,1.586598,390000000,1998044490,NA,4,Easter/Spring,1,15.296236435952366,468060069
5854,Family Plot,Family Plot,2000000,7900000,121,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1976-04-09,1976,Apr,6.7,86,3.832858,260000000,1027000000,NA,4,Easter/Spring,1,19.026268328682512,283080312
284,The Apartment,The Apartment,3000000,25000000,125,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1960-06-15,1960,Jun,8.1,483,22.889294,390000000,3250000000,NA,6,MidYear/Holidays,1,42.36464254644909,1490668772
10285,Jason Goes to Hell: The Final Friday,Jason Goes to Hell: The Final Friday,3000000,15938065,87,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1993-08-13,1993,Aug,4.2,193,10.341982,390000000,2071948450,NA,8,MidYear/Holidays,1,22.949520135815412,651823653
5780,Torn Curtain,Torn Curtain,3000000,13000000,128,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1966-07-13,1966,Jul,6.4,120,7.924982,390000000,1690000000,NA,7,MidYear/Holidays,1,28.34512680540529,611438978
292,Dave Chappelle's Block Party,Dave Chappelle's Block Party,3000000,11718595,100,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",2005-09-12,2005,Sep,6.4,28,1.697846,390000000,1523417350,NA,9,Other,1,20.414354000809702,441665361
22013,Elmer Gantry,Elmer Gantry,3000000,10400000,146,"[{""id"": 18, ""name"": ""Drama""}]",1960-06-19,1960,Jun,7.3,41,6.734965,390000000,1352000000,NA,6,MidYear/Holidays,1,31.023530663527698,517674472
821,Judgment at Nuremberg,Judgment at Nuremberg,3000000,10000000,186,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1961-12-01,1961,Dec,7.6,155,13.338539,390000000,1300000000,NA,12,Christmas,1,34.948518744348675,534830684
3089,Red River,Red River,3000000,9012000,133,"[{""id"": 37, ""name"": ""Western""}]",1948-08-26,1948,Aug,7.3,82,5.344815,390000000,1171560000,NA,8,MidYear/Holidays,1,27.95594420977175,420135582
132344,Before Midnight,Before Midnight,3000000,11176469,108,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2013-04-05,2013,Apr,7.4,568,23.299907,390000000,1452940970,NA,4,Easter/Spring,1,47.624416380571546,708792619
15158,Phantasm II,Phantasm II,3000000,7282851,97,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1988-07-08,1988,Jul,6.3,94,5.003615,390000000,946770630,NA,7,MidYear/Holidays,1,22.197725392499713,291091642
44634,Woman Thou Art Loosed,Woman Thou Art Loosed,3000000,6804016,94,"[{""id"": 18, ""name"": ""Drama""}]",2004-09-30,2004,Sep,5,3,0.019984,390000000,884522080,NA,9,Other,1,15.400730703594922,208289513
10557,East Is East,East Is East,3800000,28200000,97,"[{""id"": 35, ""name"": ""Comedy""}]",1999-05-14,1999,May,6.5,59,3.667372,494000000,3666000000,NA,5,Other,1,25.75815637834978,1246458544
28005,Kama Sutra - A Tale of Love,Kama Sutra - A Tale of Love,3000000,4109095,117,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1996-09-11,1996,Sep,5.7,35,3.937939,390000000,534182350,NA,9,Other,1,15.810398779120982,128332849
252,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory,3000000,4000000,100,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1971-06-29,1971,Jun,7.4,798,23.981601,390000000,520000000,NA,6,MidYear/Holidays,1,48.30273576349041,255510921
18892,Jawbreaker,Jawbreaker,3000000,3076820,87,"[{""id"": 35, ""name"": ""Comedy""}]",1999-01-30,1999,Jan,5.9,90,4.337685,390000000,399986600,NA,1,Other,1,22.761072481085957,125123554
549,Basquiat,Basquiat,2962051,3011195,108,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1996-08-09,1996,Aug,6.6,94,3.636634,385066630,391455350,NA,8,MidYear/Holidays,1,26.225660374556124,134681353
868,Tsotsi,Tsotsi,3000000,9879971,94,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2005-08-18,2005,Aug,6.9,94,2.504169,390000000,1284396230,NA,8,MidYear/Holidays,1,17.48945893567452,332843017
10683,Happiness,Happiness,3000000,2807390,139,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1998-10-16,1998,Oct,7.4,194,10.757539,390000000,364960700,NA,10,Other,1,25.82712733215758,124307577
246403,Tusk,Tusk,2800000,1826705,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",2014-09-19,2014,Sep,5.1,366,15.754614,364000000,237471650,NA,9,Other,1,34.18866473257163,96436244
670,Oldboy,올드보이,3000000,14980005,120,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]",2003-01-01,2003,Jan,8,1945,56.76349,390000000,1947400650,NA,1,Other,1,76.96507277032896,1180496569
49010,Hobo with a Shotgun,Hobo with a Shotgun,3000000,748453,86,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2011-05-06,2011,May,5.7,211,16.900433,390000000,97298890,NA,5,Other,1,34.340818807864366,39616921
24469,Fish Tank,Fish Tank,3000000,2357852,123,"[{""id"": 18, ""name"": ""Drama""}]",2009-05-14,2009,May,6.9,250,12.68672,390000000,306520760,NA,5,Other,1,28.22254463758066,110592105
84174,Bachelorette,Bachelorette,3000000,11947954,87,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2012-08-06,2012,Aug,5.3,444,20.95282,390000000,1553234020,NA,8,MidYear/Holidays,1,37.26292392159223,663260392
38541,The Divide,The Divide,3000000,22000,112,"[{""id"": 878, ""name"": ""Science Fiction""}]",2011-03-13,2011,Mar,5.7,197,11.882563,390000000,2860000,NA,3,Easter/Spring,1,32.78259006609666,1132584
234212,Demonic,Demonic,3000000,3387000,83,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2015-02-12,2015,Feb,4.9,148,12.564554,390000000,440310000,NA,2,Other,1,29.762995308178006,164298550
26039,Point Blank,Point Blank,2500000,3200000,92,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1967-08-30,1967,Aug,7.1,95,5.164423,325000000,416000000,NA,8,MidYear/Holidays,1,25.306503898676066,139795437
666,Central Station,Central do Brasil,2900000,5596708,113,"[{""id"": 18, ""name"": ""Drama""}]",1998-01-16,1998,Jan,7.6,126,5.928937,377000000,727572040,NA,1,Other,1,22.31674668943611,224526706
248,Pocketful of Miracles,Pocketful of Miracles,2900000,5000000,136,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1961-12-18,1961,Dec,7.3,25,3.370225,377000000,650000000,NA,12,Christmas,1,18.171503075110166,173261208
43942,Freakonomics,Freakonomics,3000000,103735,93,"[{""id"": 99, ""name"": ""Documentary""}]",2010-10-01,2010,Oct,6.6,36,1.781462,390000000,13485550,NA,10,Other,1,19.149723645827443,3734571
10476,Hustle & Flow,Hustle & Flow,8000000,23563727,116,"[{""id"": 18, ""name"": ""Drama""}]",2005-07-22,2005,Jul,6.9,99,6.39503,1040000000,3063284510,NA,7,MidYear/Holidays,1,27.490995149533006,1086742265
239,Some Like It Hot,Some Like It Hot,2883848,25000000,122,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1959-03-18,1959,Mar,8,808,39.30982,374900240,3250000000,NA,3,Easter/Spring,1,59.77308151257381,1769673514
10281,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,2800000,19170001,88,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1988-05-13,1988,May,5.3,192,9.070842,364000000,2492100130,NA,5,Other,1,20.81884753303212,732610801
630,The Wizard of Oz,The Wizard of Oz,2777000,33754967,102,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1939-08-15,1939,Aug,7.4,1642,67.417542,361010000,4388145710,NA,8,MidYear/Holidays,1,83.02285929618087,2738750361
3034,Young Frankenstein,Young Frankenstein,2800000,86273333,106,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1974-12-15,1974,Dec,7.7,854,36.444894,364000000,11215533290,NA,12,Christmas,1,57.72517213006192,6009910004
13025,Diary of the Dead,Diary of the Dead,2000000,5364858,95,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2007-09-08,2007,Sep,5.4,190,15.351412,260000000,697431540,NA,9,Other,1,27.69460684718144,248602742
17264,The Black Stallion,The Black Stallion,2700000,37799643,118,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",1979-10-17,1979,Oct,7,59,11.35972,351000000,4913953590,NA,10,Other,1,26.5815084673737,1705637582
15875,Donovan's Reef,Donovan's Reef,2686000,6600000,109,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1963-06-12,1963,Jun,6,30,1.897263,349180000,858000000,NA,6,MidYear/Holidays,1,20.177978204775336,246697123
43306,A Guy Named Joe,A Guy Named Joe,2627000,5363000,120,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1944-03-01,1944,Mar,6,8,0.531444,341510000,697190000,NA,3,Easter/Spring,1,16.646613970318676,174140172
11072,Blazing Saddles,Blazing Saddles,2600000,119500000,93,"[{""id"": 37, ""name"": ""Western""}, {""id"": 35, ""name"": ""Comedy""}]",1974-02-07,1974,Feb,7.2,609,22.793929,338000000,15535000000,NA,2,Other,1,41.69069892604509,7063584588
9730,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,2600000,32980880,91,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1984-04-13,1984,Apr,5.9,237,14.013414,338000000,4287514400,NA,4,Easter/Spring,1,31.745427425044717,1665034749
209274,Ida,Ida,2159280,10700000,80,"[{""id"": 18, ""name"": ""Drama""}]",2013-10-25,2013,Oct,7.1,260,13.265432,280706400,1391000000,NA,10,Other,1,33.121298540037095,554271012
291,Riding Giants,Riding Giants,2600000,3166000,105,"[{""id"": 99, ""name"": ""Documentary""}]",2004-07-09,2004,Jul,7.6,23,0.895946,338000000,411580000,NA,7,MidYear/Holidays,1,19.338958581951914,114791579
14139,Timecrimes,Los cronocrímenes,2600000,553198,92,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2007-09-20,2007,Sep,7,308,19.02965,338000000,71915740,NA,9,Other,1,34.94819884847999,29586567
872,Singin' in the Rain,Singin' in the Rain,2540800,7200000,103,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1952-04-10,1952,Apr,7.8,727,36.556954,330304000,936000000,NA,4,Easter/Spring,1,59.68912504822397,509339654
139038,A Haunted House,A Haunted House,2500000,60141683,86,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",2013-01-11,2013,Jan,5.4,516,18.661541,325000000,7818418790,NA,1,Other,1,36.61630360986179,3305169861
126509,2016: Obama's America,2016: Obama's America,2500000,33400000,87,"[{""id"": 99, ""name"": ""Documentary""}]",2012-07-13,2012,Jul,4.6,19,0.973582,325000000,4342000000,NA,7,MidYear/Holidays,1,17.45994330457744,1123793916
10676,Halloween III: Season of the Witch,Halloween III: Season of the Witch,2500000,14400000,98,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1982-10-22,1982,Oct,5,229,12.030456,325000000,1872000000,NA,10,Other,1,23.423113656688244,597197076
1687,Escape from the Planet of the Apes,Escape from the Planet of the Apes,2500000,12348905,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1971-05-20,1971,May,6.3,264,18.30961,325000000,1605357650,NA,5,Other,1,39.02273737641856,703701681
